EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
815302,NORTHERN QUEENS (ZONE), ,03/02/2019,100,Winter Weather, , ,0,0,0,0,NY,EST-5, ,135751,Z,176,OKX,0,0,Official NWS Observations, , , , , , , , ,03/02/2019,900, , , , ,"The official NWS observation at LaGuardia Airport reported 3.8 inches of snow. Trained spotters and the public reported 3 to 5 inches of snow.","A wave of low pressure brought light accumulating snow to southeast New York early on the morning of Saturday March 2, 2019. The low pressure quickly moved away from the coast after day break bringing an end to the accumulating snow.",11
815303,SOUTHERN QUEENS (ZONE), ,03/02/2019,100,Winter Weather, , ,0,0,0,0,NY,EST-5, ,135751,Z,178,OKX,0,0,Trained Spotter, , , , , , , , ,03/02/2019,900, , , , ,"The official NWS observation at Kennedy Airport reported 3.2 inches of snow. Trained spotters and the public reported 3 to 4 inches of snow.","A wave of low pressure brought light accumulating snow to southeast New York early on the morning of Saturday March 2, 2019. The low pressure quickly moved away from the coast after day break bringing an end to the accumulating snow.",12
814525,NORTHERN QUEENS (ZONE), ,03/03/2019,1700,Winter Weather, , ,0,0,0,0,NY,EST-5, ,135657,Z,176,OKX,0,0,Official NWS Observations, , , , , , , , ,03/04/2019,500, , , , ,"The official NWS observation at LaGuardia Airport reported 4.8 inches of snow. CoCoRaHS and the public reported 3 to 5 inches of snow.","Low pressure developed across the southeast on Sunday March 3, 2019 and then tracked  off the Middle Atlantic coast early on Monday March 4, 2019. The low moved just inside the 40N/70W benchmark and continued out to sea. The low brought a widespread snowfall to southeast New York with the heaviest accumulations occurring across the Lower Hudson Valley. Snow mixed with rain and sleet occurring near the coast, reducing accumulations. Much of the significant snow occurred overnight with improved conditions during the Monday morning commute.",13
814526,SOUTHERN QUEENS (ZONE), ,03/03/2019,1700,Winter Weather, , ,0,0,0,0,NY,EST-5, ,135657,Z,178,OKX,0,0,Official NWS Observations, , , , , , , , ,03/04/2019,500, , , , ,"The official NWS observation at JFK Airport reported 2.2 inches of snow. Trained spotters and CoCoRaHS reported 2 to 3 inches of snow.","Low pressure developed across the southeast on Sunday March 3, 2019 and then tracked  off the Middle Atlantic coast early on Monday March 4, 2019. The low moved just inside the 40N/70W benchmark and continued out to sea. The low brought a widespread snowfall to southeast New York with the heaviest accumulations occurring across the Lower Hudson Valley. Snow mixed with rain and sleet occurring near the coast, reducing accumulations. Much of the significant snow occurred overnight with improved conditions during the Monday morning commute.",14
808188,QUEENS CO.,BAYSIDE,04/15/2019,351,Thunderstorm Wind,52.00, ,0,0,15000,0,NY,EST-5,EG,134835,C,81,OKX,0,0,Emergency Manager, , , ,0,N,0,N,BAYSIDE,04/15/2019,351,40.75,-73.78,40.75,-73.78,"Downed and damaged trees reported in parks across the borough...time estimated by radar.","A strong cold front triggered severe thunderstorms across Southeastern New York.",15
823107,NORTHERN QUEENS (ZONE), ,04/15/2019,1400,Strong Wind,43.00, ,0,0,20000,0,NY,EST-5,MG,137165,Z,176,OKX,0,0,Mesonet, , , , , , , , ,04/15/2019,1600, , , , ,"The NY State mesonet station located in Queens College measured a 50 mph wind gust at 305 pm.","Deep low pressure and strong cold front passed across the area, with strong winds occurring ahead of and behind the front.",16
821349,QUEENS CO.,FLUSHING ARPT,05/29/2019,1831,Flood, , ,0,0,0,0,NY,EST-5, ,136892,C,81,OKX,0,0,Emergency Manager,Heavy Rain, , ,2,ENE,2,ENE,FLUSHING ARPT,05/29/2019,1901,40.7871,-73.7918,40.7879,-73.7925,"The southbound lanes of the Cross Island Parkway were closed at the Throgs Neck Bridge due to flooding.","Low pressure moving along a nearly stationary boundary triggered an area of convection that moved across the region during the evening of May 29th, resulting in isolated flash flooding in Queens. Precipitable water values were around 1.5 inches, which is in the 90th percentile for the end of May.",17
842444,QUEENS CO.,CORONA,07/17/2019,1840,Thunderstorm Wind,52.00, ,0,0,1000,0,NY,EST-5,EG,140028,C,81,OKX,0,0,Trained Spotter, , , ,2,SSE,2,SSE,CORONA,07/17/2019,1840,40.727,-73.8564,40.727,-73.8564,"Tree split in half on 66th Avenue and Saunders Street with time estimated by radar.","An approaching cold front and mid level shortwave triggered severe thunderstorms that impacted Southeastern New York.",18
843289,QUEENS CO.,WOODSIDE,07/17/2019,1909,Thunderstorm Wind,61.00, ,0,0,4000,0,NY,EST-5,EG,140028,C,81,OKX,0,0,Social Media, , , ,1,NNE,1,NNE,WOODSIDE,07/17/2019,1909,40.7656,-73.9137,40.7656,-73.9137,"Large tree down on Steinway Street.","An approaching cold front and mid level shortwave triggered severe thunderstorms that impacted Southeastern New York.",19
847280,QUEENS CO.,WOODSIDE,07/17/2019,1930,Flash Flood, , ,0,0,0,0,NY,EST-5, ,141019,C,81,OKX,0,0,Broadcast Media,Heavy Rain, , ,1,W,1,W,WOODSIDE,07/17/2019,2039,40.7466,-73.9457,40.7472,-73.9455,"Water was flowing onto the tracks at the Court Square subway station in Long Island City, Queens.","Showers and thunderstorms developed in a sub-tropical environment ahead of the remnants of Post Tropical Cyclone Barry, resulting in flash flooding across portions of New York City and Long Island. Based on the 12Z upper air sounding from Upton, New York, precipitable water values across the region were around 2.25 inches. Rainfall amounts across these areas generally ranged from 1-2 inches, with locally higher amounts. LaGuardia Airport measured 2.67 inches of rain.",20
847281,QUEENS CO.,LITTLE NECK,07/17/2019,1943,Flash Flood, , ,0,0,0,0,NY,EST-5, ,141019,C,81,OKX,0,0,Broadcast Media,Heavy Rain, , ,1,WNW,2,WNW,LITTLE NECK,07/17/2019,2039,40.78,-73.7749,40.7802,-73.7759,"Several cars were stranded by high water on Bell Boulevard in Bay Terrace, Queens.","Showers and thunderstorms developed in a sub-tropical environment ahead of the remnants of Post Tropical Cyclone Barry, resulting in flash flooding across portions of New York City and Long Island. Based on the 12Z upper air sounding from Upton, New York, precipitable water values across the region were around 2.25 inches. Rainfall amounts across these areas generally ranged from 1-2 inches, with locally higher amounts. LaGuardia Airport measured 2.67 inches of rain.",21
847286,QUEENS CO.,BROADWAY,07/17/2019,2009,Flash Flood, , ,0,0,0,0,NY,EST-5, ,141019,C,81,OKX,0,0,Law Enforcement,Heavy Rain, , ,1,W,1,W,BROADWAY,07/17/2019,2039,40.7695,-73.8312,40.7694,-73.8316,"Police responded to a vehicle stuck in high water due to flooding at the intersection of 137th Street and 31st Road in Flushing, Queens. The intersection is closed.","Showers and thunderstorms developed in a sub-tropical environment ahead of the remnants of Post Tropical Cyclone Barry, resulting in flash flooding across portions of New York City and Long Island. Based on the 12Z upper air sounding from Upton, New York, precipitable water values across the region were around 2.25 inches. Rainfall amounts across these areas generally ranged from 1-2 inches, with locally higher amounts. LaGuardia Airport measured 2.67 inches of rain.",22
853370,NORTHERN QUEENS (ZONE), ,07/19/2019,1700,Heat, , ,0,0,0,0,NY,EST-5, ,142137,Z,176,OKX,0,0,ASOS, , , , , , , , ,07/19/2019,2300, , , , ,"The KLGA ASOS recorded a heat index between 100 and 105 from 1700 to 2300 hours.","A Bermuda High pumped in a hot and humid and humid air mass northward into the area.",23
844722,SOUTHERN QUEENS (ZONE), ,07/20/2019,1000,Excessive Heat, , ,0,0,0,0,NY,EST-5, ,140507,Z,178,OKX,0,0,ASOS, , , , , , , , ,07/20/2019,1600, , , , ,"The KJFK ASOS recorded a heat index of 105 to 110 from 1000 to 1600 hours.","A Bermuda High pumped in a hot and humid and humid air mass northward into the area.",24
852171,NORTHERN QUEENS (ZONE), ,07/20/2019,1200,Heat, , ,0,0,0,0,NY,EST-5, ,140507,Z,176,OKX,0,0,ASOS, , , , , , , , ,07/20/2019,2300, , , , ,"The KLGA ASOS recorded a heat index between 100 and 105 from 1200 to 2300 hours.","A Bermuda High pumped in a hot and humid and humid air mass northward into the area.",25
851757,NORTHERN QUEENS (ZONE), ,07/21/2019,1000,Excessive Heat, , ,0,0,0,0,NY,EST-5, ,141883,Z,176,OKX,0,0,ASOS, , , , , , , , ,07/21/2019,1800, , , , ,"The KLGA ASOS recorded a heat index between 105 and 110 at 1000 hours and from 1500 to 1800 hours.","A Bermuda High pumped in a hot and humid and humid air mass northward into the area.",26
851758,SOUTHERN QUEENS (ZONE), ,07/21/2019,1000,Excessive Heat, , ,0,0,0,0,NY,EST-5, ,141883,Z,178,OKX,0,0,ASOS, , , , , , , , ,07/21/2019,1900, , , , ,"The KJFK ASOS recorded a heat index between 105 and 115 from 1000 to 1900 hours.","A Bermuda High pumped in a hot and humid and humid air mass northward into the area.",27
848598,QUEENS CO.,CORONA,07/22/2019,1809,Flash Flood, , ,0,0,0,0,NY,EST-5, ,141282,C,81,OKX,0,0,Trained Spotter,Heavy Rain, , ,1,SSW,1,SSW,CORONA,07/22/2019,1945,40.7365,-73.8782,40.7372,-73.8778,"Water was being pumped from a basement near the intersection of Grand Avenue and Queens Boulevard in Elmhurst, Queens.","Flow parallel to a stalled frontal boundary across the region allowed showers and thunderstorms to train across the region during the afternoon and evening hours. These storms developed in an environment with precipitable water values around 2.25 inches and produced widespread 1-2 inch rainfall amounts across the region. The Central Park ASOS reported 1.57 inches of rain in this event, with much of that falling within a 1-2 hour period.",28
848604,QUEENS CO.,WOODHAVEN,07/22/2019,1833,Flash Flood, , ,0,0,0,0,NY,EST-5, ,141282,C,81,OKX,0,0,Social Media,Heavy Rain, , ,3,SSE,3,SSE,WOODHAVEN,07/22/2019,1945,40.6596,-73.8378,40.6577,-73.8374,"In Howard Beach, 95th Street was closed due to flooding between 159th Avenue and 160th Avenue.","Flow parallel to a stalled frontal boundary across the region allowed showers and thunderstorms to train across the region during the afternoon and evening hours. These storms developed in an environment with precipitable water values around 2.25 inches and produced widespread 1-2 inch rainfall amounts across the region. The Central Park ASOS reported 1.57 inches of rain in this event, with much of that falling within a 1-2 hour period.",29
848605,QUEENS CO.,BAYSIDE,07/22/2019,1845,Flash Flood, , ,0,0,0,0,NY,EST-5, ,141282,C,81,OKX,0,0,Social Media,Heavy Rain, , ,1,SSW,1,SSW,BAYSIDE,07/22/2019,1945,40.7399,-73.7876,40.7405,-73.7855,"I-495 was closed in both directions due to flooding at 188th Street in Fresh Meadows, Queens. The water was within a few inches of the top of the jersey barrier separating the east and westbound lanes.","Flow parallel to a stalled frontal boundary across the region allowed showers and thunderstorms to train across the region during the afternoon and evening hours. These storms developed in an environment with precipitable water values around 2.25 inches and produced widespread 1-2 inch rainfall amounts across the region. The Central Park ASOS reported 1.57 inches of rain in this event, with much of that falling within a 1-2 hour period.",30
848606,QUEENS CO.,BAYSIDE,07/22/2019,1918,Flash Flood, , ,0,0,0,0,NY,EST-5, ,141282,C,81,OKX,0,0,Emergency Manager,Heavy Rain, , ,1,NNE,1,NNE,BAYSIDE,07/22/2019,1945,40.7578,-73.7762,40.7578,-73.7775,"The Clearview Expressway in Bayside was closed northbound at Northern Boulevard due to flooding.","Flow parallel to a stalled frontal boundary across the region allowed showers and thunderstorms to train across the region during the afternoon and evening hours. These storms developed in an environment with precipitable water values around 2.25 inches and produced widespread 1-2 inch rainfall amounts across the region. The Central Park ASOS reported 1.57 inches of rain in this event, with much of that falling within a 1-2 hour period.",31
848626,QUEENS CO.,ROSEDALE,07/23/2019,747,Flash Flood, , ,0,0,0,0,NY,EST-5, ,141290,C,81,OKX,0,0,Social Media,Heavy Rain, , ,0,NW,0,NW,ROSEDALE,07/23/2019,800,40.6731,-73.7337,40.6736,-73.7353,"All eastbound lanes of the Belt Parkway were closed due to flooding between Merrick Boulevard and the Cross Island Parkway in Laurelton, Queens.","Another wave of low pressure moved along a frontal boundary stalled over the region during the early morning hours of Tuesday, July 23rd. After widespread rainfall totals of 1-2 inches the night before, additional rainfall amounts of around one inch increased the two day rainfall totals to 2-3 inches across much of the area, with the majority of that rain falling within roughly an 18 hour period. This resulted in additional flash flooding, particularly across urban areas. Two day rainfall totals included 2.10 inches in Central Park, 3.52 inches at JFK Airport, and a report of 3.94 inches of rain from a cooperative observer in Syosset.",32
848556,SOUTHERN QUEENS (ZONE), ,07/30/2019,1900,Rip Current, , ,1,1,0,0,NY,EST-5, ,141272,Z,178,OKX,0,0,Newspaper, , , , , , , , ,07/31/2019,0, , , , ,"An 18-year-old man died in Rockaway Beach waters when he went for a swim after dark and no lifeguards were on duty. His body was discovered near a jetty, according to police.||First responders rushed to Beach 61st Street on Tuesday night July 30th after receiving 911 calls for two distressed swimmers shortly before 8 p.m. A 14-year-old was pulled from the water and transported to St. John���s Hospital in stable condition.|Rescuers spent hours searching for the 18 yr old swimmer in the water but were unable to locate him. Members of Engine 265 and Ladder 121 participated in the rescue.","Persistent southwest flow, 3 to 4 ft winds waves, and high astronomical tides resulted in moderate rip current activity on July 30th.",33
844953,QUEENS CO.,CORONA,08/08/2019,1855,Thunderstorm Wind,52.00, ,0,0,1000,0,NY,EST-5,EG,140570,C,81,OKX,0,0,Trained Spotter, , , ,1,S,1,S,CORONA,08/08/2019,1855,40.7328,-73.8709,40.7328,-73.8709,"Outflow winds from a thunderstorm resulted in a downed tree at Hoffman Drive and Woodhaven Boulevard.","An approaching cold front triggered severe thunderstorms across Southeastern New York.",34
848560,SOUTHERN QUEENS (ZONE), ,10/01/2019,1500,Rip Current, , ,2,1,0,0,NY,EST-5, ,141275,Z,178,OKX,0,0,Newspaper, , , , , , , , ,10/01/2019,1600, , , , ,"An initial report of three missing teens came in at 3:32 p.m. on Tuesday. The boys were unaccounted for after wading into the water near Beach 96th Street and Shore Front Parkway in Queens around 3:30 p.m, police said. When rescue crews arrived, they found one of the teenagers, a 15-year-old boy, had been rescued by a good Samaritan, the police said. A witness said the rescuer was a surfer.||That boy told officers that his friends, one 15, the other 16, were still in the water. No lifeguards have been on duty there since the end of beach season in September.||The police, Fire Department divers and the Coast Guard began a rescue operation, with the latter sending crews from stations in Jones Beach and Sandy Hook. Police boats cruised slowly along the surf as the sun descended.  But by evening, the operation had shifted to recovery, with officers searching for swimmers presumed drowned.","Energetic swells from Hurricane Lorenzo resulted in high surf and dangerous rip current conditions on October 1st.",35
863986,SOUTHERN QUEENS (ZONE), ,10/16/2019,2100,Coastal Flood, , ,0,0,0,0,NY,EST-5, ,143937,Z,178,OKX,0,0,River/Stream Gage, , , , , , , , ,10/16/2019,2200, , , , ,"The moderate coastal flood threshold of 8.2 ft MLLW was touched at the USGS tidal gauge at Jamaica Bay at 2019-10-16 21:42 EST.","Strong southerly winds in advance of intensifying low pressure helped produce coastal flooding across the south shore back bays of New York City and Long Island, the forks of Long Island, and along Long Island Sound in Westchester County.",36
861835,NORTHERN QUEENS (ZONE), ,10/16/2019,2300,Strong Wind,48.00, ,0,0,50000,0,NY,EST-5,MG,143622,Z,176,OKX,0,0,ASOS, , , , , , , , ,10/17/2019,100, , , , ,"A 55 mph gust was measured at La Guardia Airport at 1132 pm on the 16th.","Strong winds occurred behind a deep low pressure.",37
861447,SOUTHERN QUEENS (ZONE), ,10/16/2019,2300,High Wind,56.00, ,0,0,50000,0,NY,EST-5,MG,143513,Z,178,OKX,0,0,Mesonet, , , , , , , , ,10/17/2019,400, , , , ,"The mesonet station at Breezy Point measured a 65 mph wind gust at 317 am on the 17th. Earlier, a 64 mph gust was measured at 1122 pm on the 16th.","High winds occurred behind a deep low pressure.",38
863998,SOUTHERN QUEENS (ZONE), ,10/27/2019,700,Coastal Flood, , ,0,0,0,0,NY,EST-5, ,143942,Z,178,OKX,0,0,River/Stream Gage, , , , , , , , ,10/27/2019,800, , , , ,"The moderate coastal flood threshold of 8.2 ft MLLW was touched at the USGS tidal gauge at Jamaica Bay at 2019-10-27 07:12 EST.","An approaching storm initially produced moderate coastal flooding across the south shore back bays of New York City and western Long Island, and on Long Island Sound in Westchester County on the 27th. After the storm passed, easterly winds as high pressure built into New England also produced moderate coastal flooding in the back bay areas on the 29th.",39
864001,SOUTHERN QUEENS (ZONE), ,10/29/2019,800,Coastal Flood, , ,0,0,0,0,NY,EST-5, ,143942,Z,178,OKX,0,0,River/Stream Gage, , , , , , , , ,10/29/2019,900, , , , ,"The moderate coastal flood threshold of 8.2 ft MLLW was touched at the USGS tidal gauge at Jamaica Bay from 2019-10-29 08:30 EST to 2019-10-29 08:42 EST.","An approaching storm initially produced moderate coastal flooding across the south shore back bays of New York City and western Long Island, and on Long Island Sound in Westchester County on the 27th. After the storm passed, easterly winds as high pressure built into New England also produced moderate coastal flooding in the back bay areas on the 29th.",40
865331,NORTHERN QUEENS (ZONE), ,11/01/2019,0,Strong Wind,47.00, ,0,0,50000,0,NY,EST-5,MG,144149,Z,176,OKX,0,0,Amateur Radio, , , , , , , , ,11/01/2019,800, , , , ,"Around 737 am, amateur radio reported a downed light pole on Grand Central Parkway at exit 17. The ASOS at LaGuardia Airport measured a 54 mph wind gust earlier in the night, at 128 am.","Strong winds occurred behind low pressure and strong cold front.",41
865332,SOUTHERN QUEENS (ZONE), ,11/01/2019,0,Strong Wind,49.00, ,0,0,50000,0,NY,EST-5,MG,144149,Z,178,OKX,0,0,ASOS, , , , , , , , ,11/01/2019,200, , , , ,"The ASOS at JFK International Airport reported a 56 mph wind gust at 101 am.","Strong winds occurred behind low pressure and strong cold front.",42
858496,QUEENS CO.,WOODSIDE,11/01/2019,5,Thunderstorm Wind,60.00, ,0,0,1000,0,NY,EST-5,EG,143112,C,81,OKX,0,0,Public, , , ,1,NNE,1,NNE,WOODSIDE,11/01/2019,5,40.7684,-73.9071,40.7684,-73.9071,"Tree blown down near 43rd Street and Astoria Boulevard South. Time estimated by radar.","An unseasonably humid air mass ahead of an approaching deep mid and upper level trough and cold front triggered a severe thunderstorm that impacted Northeastern New Jersey.",43
868555,NORTHERN QUEENS (ZONE), ,01/08/2020,1400,Strong Wind,31.00, ,0,0,50000,0,NY,EST-5,MS,144649,Z,176,OKX,0,0,ASOS, , , , , , , , ,01/08/2020,1600, , , , ,"The ASOS at LaGuardia Airport measured a 36 mph sustained wind at 326 pm.","Strong winds occurred behind a deep area of low pressure.",44
870713,NORTHERN QUEENS (ZONE), ,01/16/2020,1200,Strong Wind,45.00, ,0,0,50000,0,NY,EST-5,MG,145002,Z,176,OKX,0,0,ASOS, , , , , , , , ,01/16/2020,1600, , , , ,"The ASOS at LaGuardia Airport measured a 52 mph wind gust at 223 pm. Right around that time, a sustained wind of 39  mph was reported at LaGuardia. In Jackson Heights, a mesonet station measured a 50 mph wind gust at 1238 pm.","Strong winds occurred behind a cold front and deepening low pressure.",45
870708,SOUTHERN QUEENS (ZONE), ,01/16/2020,1400,High Wind,36.00, ,0,0,10000,0,NY,EST-5,MS,145001,Z,178,OKX,0,0,ASOS, , , , , , , , ,01/16/2020,1600, , , , ,"The ASOS at JFK International Airport measured a 41 mph sustained wind around 240 pm.","High winds occurred behind a cold front and deepening low pressure.",46
873331,SOUTHERN QUEENS (ZONE), ,02/07/2020,1200,High Wind,51.00, ,0,0,50000,0,NY,EST-5,MG,145448,Z,178,OKX,0,0,ASOS, , , , , , , , ,02/07/2020,1400, , , , ,"The ASOS at JFK International Airport measured a 59 mph wind gust at 110 pm, and a 49 mph sustained wind at 112 pm.","Deep low pressure passed across the area.",47
873339,NORTHERN QUEENS (ZONE), ,02/07/2020,1200,Strong Wind,45.00, ,0,0,10000,0,NY,EST-5,MG,145456,Z,176,OKX,0,0,ASOS, , , , , , , , ,02/07/2020,1400, , , , ,"The ASOS at LaGuardia Airport measured a 52 mph wind gust at 105 pm.","Deep low pressure passed across the area.",48
870373,SOUTHERN QUEENS (ZONE), ,02/27/2020,1000,Strong Wind,45.00, ,0,0,50000,0,NY,EST-5,MG,144951,Z,178,OKX,0,0,ASOS, , , , , , , , ,02/27/2020,1200, , , , ,"The ASOS at JFK International Airport measured a 52 mph wind gust at 1102 am.","A strong cold front passed and deep low pressure tracked to the north.",49
880201,NORTHERN QUEENS (ZONE), ,04/13/2020,1000,High Wind,51.00, ,0,0,100000,0,NY,EST-5,MG,146125,Z,176,OKX,0,0,Mesonet, , , , , , , , ,04/13/2020,1500, , , , ,"A mesonet site in Centre Island measured a 59 mph wind around 1030 am. At 1130 am, there was a report from social media about a tree down on power lines on Crescent Street in Astoria. Another report from social media came in at 2 pm in Bellerose. The report said that a fallen tree was observed at 247-27 77th Crescent with numerous fallen branches. Throughout the city, 565 trees were knocked down, and 268 tree limbs were downed due to the winds according to New York City Emergency Management.","Deep low pressure passed to the west of the area resulting in high winds.",50
880198,SOUTHERN QUEENS (ZONE), ,04/13/2020,1200,High Wind,37.00, ,0,0,50000,0,NY,EST-5,MS,146125,Z,178,OKX,0,0,ASOS, , , , , , , , ,04/13/2020,1500, , , , ,"At 214 pm, The ASOS at JFK International Airport measured a 43 mph sustained wind. Throughout the city, 565 trees were knocked down, and 268 tree limbs were downed due to the winds according to New York City Emergency Management.","Deep low pressure passed to the west of the area resulting in high winds.",51
880259,NORTHERN QUEENS (ZONE), ,04/30/2020,1200,Strong Wind,45.00, ,0,0,10000,0,NY,EST-5,MG,146486,Z,176,OKX,0,0,ASOS, , , , , , , , ,04/30/2020,1600, , , , ,"The ASOS at LaGuardia Airport measured a 52 mph wind gust at 337 pm. Around 1240 pm, a 51 mph wind gust was measured by a New York mesonet station in Kew Garden Hills.","Strong winds occurred ahead of low pressure and a cold front.",52
